State,Species,Band,Pair,Comp,Tag,Lat,Long,Elev,Slope,Aspect,DBH,Bark,BAF,ABLA_L,ABLA_R,ABLA_G,PSME_L,PSME_R,PSME_G,PIEN_L,PIEN_R,PIEN_G,Pinus_sp_L,Pinus_sp_R,Pinus_sp_G,PIMO_L,PIMO_R,PIMO_G,LAOC_L,LAOC_R,LAOC_G,TSHE_L,TSHE_R,TSHE_G,THPL_L,THPL_R,THPL_G,ABGR?_L,ABGR?_R,ABGR?_G,PIAL_L,PIAL_R,PIAL_G,PICO_L,PICO_R,PICO_G,Pop_sp_L,Pop_sp_R,Pop_sp_G,BA_tot,BA_sameL,BA_sameLR,BA_sameRG,BA_same_all,BA_otherL,BA_otherLR,BA_otherRG,BA_other_all,BA_totL,BA_totR,BA_totG,ABLA_5,ABLA_5d,PSME_5,PSME_5d,PIEN_5,PIEN_5d,Pinus_sp_5,Pinus_sp_5d,LAOC_5nw,LAOC_5dnw,PIMO_5,PIMO_5d,TSHE_5,TSHE_5d,THPL_5,THPL_5d,ABRG?_5,ABRG?_5d,PICO_5,PICO_5D,PIAL_5,PIAL_5d,in5_tot,in5_L,in5_same,in5_sameL,in5_other,in5_otherL,p_bot(of canopy),p_top(of canopy),p_base(ref),dist,Height,N_Cr,p_taller,pic_N,pic_S,ABLA_r1,ABLA_r2,ABLA_r3,ABLA_r4,ABLA_rt,ABLA_rdead,PSME_r1,PSME_r2,PSME_r3,PSME_r4,PSME_rt,PSME_rdead,PIEN_r1,PIEN_r2,PIEN_r3,PIEN_r4,PIEN_rdead,PIMO_r1,PIMO_r2,PIMO_r3,PIMO_r4,PIMO_rdead,LAOC_r1,LAOC_r2,LAOC_r3,LAOC_r4,LAOC_rdead,TSHE_r1,TSHE_r2,TSHE_r3,TSHE_r4,TSHE_r5,TSHE_rdead,THPL_r1,THPL_r2,THPL_r3,THPL_r4,THPL_r5,THPL_rdead,ABGR?_r1,ABGR?_r2,ABGR?_r3,ABGR?_r4,ABGR?_rdead,PIAL_r1,PIAL_r2,PIAL_r3,PIAL_r4,PIAL_rdead,Pinus_sp_r1,Pinus_sp_r2,Pinus_sp_r3,Pinus_sp_r4,Pinus_sprdead,PICO_R1,PICO_R2,PICO_R3,PICO_R4,PICO_R5,PICO_RD
MT,PSME,H,10,C,PSME-H-10C,48.61626,113.84769,1610,43.61,240,46,2.8,10,11,0,1,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,40,40,0,40,170,170,10,180,210,0,10,8,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,1,1,11,11,50.8,108,-1,24,26.16,3,50,904,905,1,6,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,PSME,H,10,N,PSME-H-10N,48.61627,113.84782,1609,40.31,255,48.9,0.3,10,6,0,1,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,40,40,0,40,140,140,10,150,180,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,27.4,85.8,-11.7,27,26.325,1,75,902,903,3,0,2,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,PSME,H,11,C,PSME-H-11C,48.61789,113.84785,1599,42.1,290,45.2,2.2,10,6,0,1,2,0,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,180,20,20,0,20,140,140,20,160,160,0,20,1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,9,0,0,10,9,34.6,99.3,0.6,24,23.688,4,100,914,915,0,2,0,1,0,NA,22,20,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,PSME,H,11,N,PSME-H-11N,48.61781,113.84811,1601,35.6,300,44.2,2.6,10,1,0,1,2,0,2,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,20,20,20,40,80,80,10,90,100,0,30,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1,1,6,3,55.4,110,-6,23,26.68,3,100,916,917,1,7,6,2,0,NA,6,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,PSME,H,12,C,PSME-H-12C,48.61736,113.84818,1589,40.7,255,52.5,2.3,10,15,1,0,4,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,40,40,10,50,200,210,10,210,240,10,10,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,0,0,15,14,42.9,97.3,5.9,35,31.99,4,90,964,965,2,3,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,PSME,H,12,N,PSME-H-12N,48.61762,113.8484,1585,40.7,245,58.9,4.3,10,2,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,60,60,0,60,50,80,30,80,110,30,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,1,0,45.7,85.3,5.8,37,29.415,1,100,966,967,4,8,3,3,0,NA,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,PSME,H,13,C,PSME-H-13C,48.61608,113.84911,1576,17.7,245,30.3,1.7,10,6,0,3,5,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,50,50,10,60,110,110,30,140,160,0,40,6,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,1,0,8,7,41.3,83.3,-10.4,21,19.677,4,90,978,979,6,1,1,1,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,PSME,H,13,N,PSME-H-13N,48.61618,113.84889,1577,17.7,245,30,1.9,10,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,20,0,20,80,80,0,80,100,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,3,3,2,42.8,81.8,1.7,23,18.423,2,75,976,977,7,10,8,7,0,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,PSME,L,1,C,PSME-L-01C,48.61238,113.85163,1364,57.5,220,58.4,3.5,10,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,120,70,70,0,70,30,50,20,50,100,20,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,7,4,4,3,3,70.1,131,-6.6,20,27.52,4,1,591,592,0,0,0,0,0,NA,4,4,1,2,0,tiny2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MT,PSME,L,1,N,PSME-L-01N,48.61247,113.85146,1377,61.7,220,73.1,4.5,10,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,80,40,40,0,40,10,30,30,40,50,20,10,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,6,3,1,1,5,2,80,214,-1.1,16,34.416,0,1,593,594,0,0,0,0,0,NA,5,4,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MT,PSME,L,2,C,PSME-L-02C,48.61287,113.85242,1363,63.5,220,34.2,2.5,10,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,90,90,0,90,20,20,0,20,110,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,6,1,1,7.8,160,-12.8,17,29.376,4,0.75,595,596,0,0,0,0,0,NA,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA
MT,PSME,L,2,N,PSME-L-02N,48.61286,113.85247,1362,66.1,230,38.8,3.2,10,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,80,0,80,0,0,0,0,80,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,47.2,129,-5.8,17,22.916,2,0.5,597,598,0,0,0,0,0,NA,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MT,PSME,L,3,C,PSME-L-03C,48.61265,113.85267,1348,55.1,225,32.9,2.9,10,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,150,150,0,150,10,10,0,10,160,0,0,0,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,7,7,2,2,66.8,152,-0.3,15,22.845,4,0.75,601,602,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
MT,PSME,L,3,N,PSME-L-03N,48.61274,113.85253,1350,52.2,235,32.4,2.8,10,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,130,100,100,0,100,30,30,0,30,130,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,0,23.2,92.7,-6.1,22,21.736,2,1,599,600,0,0,0,0,0,NA,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,NA
MT,PSME,L,4,C,PSME-L-04C,48.61266,113.85323,1347,51.5,240,39.9,2.7,10,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,140,140,0,140,10,10,0,10,150,0,0,0,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,6,2,2,73.8,110,-11.2,18,21.816,5,0.75,605,606,0,0,0,0,0,NA,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,NA
MT,PSME,L,4,N,PSME-L-04N,48.61263,113.85316,1347,58.3,220,41.7,3.4,10,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,100,0,100,30,30,0,30,130,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,61.8,158,-11.8,16,27.168,2,1,603,604,0,0,0,0,0,NA,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MT,PSME,L,5,C,PSME-L-05C,48.61295,113.85406,1320,35.8,215,36.4,2,10,0,0,0,5,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,150,50,50,10,60,70,90,20,90,120,20,10,0,0,2,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,7,6,2,2,5,4,76.9,159,-16.6,12,21.072,4,0.75,607,608,0,0,0,0,0,NA,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,NA
MT,PSME,L,5,N,PSME-L-05N,48.61296,113.85415,1320,31.4,230,35.7,2.1,10,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,100,50,50,0,50,30,50,20,50,80,20,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,2,2,77.6,162,-1.7,14,22.918,2,0.66,609,610,0,0,0,0,0,NA,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA
MT,PSME,L,6,C,PSME-L-06C,48.61322,113.85496,1310,37.2,225,36.1,1.7,10,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,180,60,60,0,60,80,120,40,120,140,40,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5,5,2,2,77,174,-7.9,12,21.828,4,1,611,612,0,0,0,0,0,NA,15,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MT,PSME,L,6,N,PSME-L-06N,48.61324,113.85519,1308,44.6,225,37.9,2.4,10,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,70,70,0,70,100,100,0,100,170,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,82.8,158,-8.5,15,24.975,0,1,613,614,0,0,0,0,0,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1spruce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MT,PSME,L,7,C,PSME-L-07C,48.61317,113.85568,1294,29.2,245,36.2,1.5,10,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,120,10,10,0,10,110,110,0,110,120,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,6,0,0,6,6,99.6,136,-5.6,19,26.904,4,0.9,617,618,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MT,PSME,L,7,N,PSME-L-07N,48.61314,113.8555,1297,26,230,31.7,1.9,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,160,20,20,0,20,140,140,0,140,160,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,1,1,2,2,86,149,-11.3,16,25.648,2,1,615,616,0,0,0,0,0,NA,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MT,PSME,L,8,C,PSME-L-08C,48.61202,113.85635,1259,30.5,235,36.2,1.8,10,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,60,60,10,70,60,0,10,0,0,0,0,0,0,2,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,12,11,0,0,12,11,63.3,116,-10.2,16,20.192,4,1,633,634,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MT,PSME,L,8,N,PSME-L-08N,48.61207,113.85609,1266,24.4,225,33,1.6,10,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,20,20,0,20,130,130,0,130,150,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,2,2,84.5,162,-10.6,14,24.164,1,1,631,632,0,0,0,0,0,NA,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,NA
MT,PSME,L,9,C,PSME-L-09C,48.61577,113.85652,1311,50.8,240,31.4,1.8,10,0,0,0,9,0,0,0,0,0,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,90,90,0,90,100,100,10,110,190,0,10,0,0,2,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,2,2,6,4,139,205,-6.4,11,23.254,5,0.9,695,696,0,0,0,0,0,NA,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MT,PSME,L,9,N,PSME-L-09N,48.61575,113.85664,1310,50.8,240,30.5,1.7,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,100,100,0,100,50,50,0,50,150,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,0,102,180,-6.8,13,24.284,2,1,697,698,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA
MT,PSME,L,10,C,PSME-L-10C,48.6163,113.85709,1292,38.3,255,61,4,10,0,0,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,20,20,0,20,210,210,0,210,230,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,25,25,0,0,25,25,48.2,99.4,-4.2,26,26.936,4,1,699,700,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MT,PSME,L,10,N,PSME-L-10N,48.61616,113.85712,1292,34.1,275,66.7,3.8,10,0,0,0,4,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,40,40,0,40,70,70,10,80,110,0,10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,4,0,0,5,4,41.8,154,-7.1,17,27.387,2,1,701,702,0,0,0,0,0,NA,2,0,0,0,TINY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MT,PSME,L,11,C,PSME-L-11C,48.6173,113.8553,1360,37.1,290,30.3,2.2,10,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,80,80,0,80,120,120,0,120,200,0,0,0,0,5,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,9,9,5,5,4,4,104,174,-4.2,14,24.948,5,0.5,713,714,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MT,PSME,L,11,N,PSME-L-11N,48.61716,113.85524,1367,29.5,285,28.9,1.8,10,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,60,60,0,60,80,80,0,80,140,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,4,1,1,53.3,147,-11.3,13,20.579,3,0.75,711,712,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MT,PSME,L,12,C,PSME-L-12C,48.61704,113.85685,1318,47.2,270,35.3,1.8,10,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,110,110,0,110,50,50,10,60,160,0,10,0,0,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,6,3,3,3,3,103,171,-1.2,15,25.83,4,0.4,721,722,0,0,0,0,0,NA,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MT,PSME,L,12,N,PSME-L-12N,48.61715,113.85646,1327,46.8,250,39.6,1.3,10,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,40,40,0,40,50,50,0,50,90,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,3,3,3,83.8,186,-11.3,13,25.649,2,0.9,719,720,0,0,0,0,0,NA,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MT,PSME,L,13,C,PSME-L-13C,48.61555,113.85364,1300,43.1,255,47.4,4.8,10,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,7,0,0,16,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,320,10,10,0,10,290,290,20,310,300,0,20,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,15,15,0,0,15,15,48.2,71.1,-10.6,29,23.693,4,1,986,987,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MT,PSME,L,13,N,PSME-L-13N,48.61562,113.85741,1289,44.3,250,44.3,1.9,10,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,30,30,0,30,120,120,0,120,150,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,36.7,85.5,-15.1,32,32.192,2,1,984,985,0,0,0,0,0,NA,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MT,PSME,M,1,C,PSME-M-01C,48.61464,113.85052,1488,24.3,210,44,2.2,10,0,0,1,11,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,110,110,10,120,20,20,10,30,130,0,20,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,0,81.4,158,1.1,12,18.828,4,0.75,637,638,0,0,0,0,0,NA,2,2,2,3,0,"1,",1,0,1,1,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA
MT,PSME,M,1,N,PSME-M-01N,48.6146,113.85039,1488,22,215,42.3,2.2,10,0,0,1,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,60,70,20,80,10,10,10,20,70,10,20,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,1,1,73.1,132,2.1,20,25.98,1,0.9,635,636,0,0,0,0,0,NA,0,4,0,4,0,NA,0,0,0,0,NA,0,0,0,1,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA
